applicant_id,age,gender,annual_income,credit_score,debt_to_income_ratio,employment_years,open_credit_lines,delinquencies_2yr,loan_amount,loan_purpose,default_status
APP-22646,42,Male,58111,728,0.469,1.8,6,0,26076,Small Business,1
APP-22647,63,Female,53632,701,0.415,4.3,6,0,30647,Credit Card Refinance,0
APP-22648,35,Male,38037,622,0.22,4.6,10,1,25778,Debt Consolidation,1
APP-22649,42,Male,61643,774,0.309,0.1,6,3,25464,Small Business,1
APP-22650,57,Female,32076,671,0.377,1.0,4,0,10029,Debt Consolidation,1
APP-22651,62,Female,25017,689,0.35,4.0,7,0,11878,Home Improvement,1
APP-22652,32,Male,57655,674,0.231,2.6,10,0,8535,Home Improvement,1
APP-22653,67,Female,25357,620,0.286,1.1,10,0,18245,Debt Consolidation,0
APP-22654,69,Male,57186,690,0.362,7.4,4,0,33407,Debt Consolidation,1
APP-22655,62,Female,18000,715,0.139,3.4,10,0,15983,Home Improvement,0
APP-22656,58,Female,32900,641,0.322,1.9,7,0,32049,Debt Consolidation,1
APP-22657,38,Female,40938,685,0.404,0.9,10,0,5191,Home Improvement,1
APP-22658,65,Female,20258,673,0.354,4.7,11,3,14379,Debt Consolidation,1
APP-22659,55,Male,39935,729,0.217,5.5,4,0,10615,Credit Card Refinance,1
APP-22660,50,Male,94066,650,0.238,5.5,7,0,21520,Debt Consolidation,1
APP-22661,44,Female,24375,684,0.498,1.2,7,0,20897,Debt Consolidation,1
APP-22662,62,Male,40540,698,0.207,4.5,6,0,4726,Small Business,1
APP-22663,50,Female,125048,649,0.462,11.8,4,1,11347,Credit Card Refinance,1
APP-22664,34,Male,27336,616,0.245,2.2,8,0,27250,Home Improvement,1
APP-22665,26,Male,105711,626,0.456,1.2,7,0,25712,Home Improvement,1
APP-22666,23,Male,42047,696,0.385,7.4,6,0,11294,Major Purchase,1
APP-22667,36,Male,51846,654,0.278,1.0,10,0,12053,Credit Card Refinance,1
APP-22668,27,Female,99739,653,0.108,1.5,4,0,17041,Credit Card Refinance,1
APP-22669,34,Female,37541,709,0.368,0.5,9,0,10979,Debt Consolidation,0
APP-22670,29,Female,69359,736,0.342,1.6,10,0,21245,Small Business,1
APP-22671,35,Female,79740,747,0.37,2.6,7,2,16382,Home Improvement,0
APP-22672,41,Female,34270,630,0.385,0.3,9,0,25780,Home Improvement,1
APP-22673,55,Female,32248,729,0.162,10.3,9,0,16014,Small Business,1
APP-22674,22,Male,43229,805,0.367,3.6,5,0,25111,Small Business,0
APP-22675,47,Female,43979,678,0.409,4.4,11,0,13853,Credit Card Refinance,1
APP-22676,22,Male,27080,665,0.408,2.3,6,0,14028,Small Business,1
APP-22677,55,Male,34445,651,0.17,5.5,3,0,17613,Small Business,1
APP-22678,38,Female,18000,600,0.459,2.8,5,0,5588,Debt Consolidation,1
APP-22679,34,Male,40788,724,0.371,7.2,1,0,17407,Credit Card Refinance,0
APP-22680,40,Male,80170,665,0.387,8.6,8,0,26775,Major Purchase,1
APP-22681,38,Male,19600,660,0.213,5.6,5,1,8834,Major Purchase,1
APP-22682,30,Male,37997,714,0.411,3.4,4,1,25963,Home Improvement,1
APP-22683,45,Female,187828,720,0.113,7.6,3,1,18604,Small Business,0
APP-22684,22,Male,48416,630,0.218,3.4,11,2,19425,Debt Consolidation,1
APP-22685,45,Male,103387,632,0.472,0.6,6,0,21254,Small Business,1
APP-22686,53,Male,28097,629,0.405,0.6,6,0,15646,Home Improvement,1
APP-22687,56,Male,62746,807,0.355,14.8,6,1,20805,Small Business,0
APP-22688,51,Female,25585,766,0.433,1.2,6,2,16138,Major Purchase,1
APP-22689,34,Male,61119,715,0.442,8.5,7,0,13310,Credit Card Refinance,1
APP-22690,21,Male,77904,645,0.411,1.4,7,0,27425,Small Business,1
APP-22691,66,Female,68373,653,0.294,2.8,7,0,8050,Major Purchase,0
APP-22692,36,Female,40549,693,0.215,5.3,16,1,14048,Major Purchase,1
APP-22693,66,Female,57023,813,0.24,0.9,9,0,24621,Home Improvement,0
APP-22694,23,Female,57323,688,0.489,6.7,5,0,10664,Credit Card Refinance,1
APP-22695,55,Male,70706,703,0.167,5.9,5,0,16603,Home Improvement,0
APP-22696,61,Male,45794,504,0.379,3.9,5,0,7014,Debt Consolidation,1
APP-22697,26,Male,81807,686,0.379,4.2,8,0,14643,Credit Card Refinance,0
APP-22698,45,Female,107907,579,0.496,0.6,7,0,6494,Debt Consolidation,1
APP-22699,33,Male,41157,638,0.379,2.9,7,3,12211,Credit Card Refinance,1
APP-22700,54,Male,50289,673,0.269,0.5,6,0,19324,Major Purchase,1
APP-22701,28,Male,29802,650,0.271,1.8,6,0,17544,Debt Consolidation,1
APP-22702,41,Male,59109,628,0.319,11.5,10,1,26750,Credit Card Refinance,1
APP-22703,54,Male,59316,629,0.456,4.3,10,0,23754,Credit Card Refinance,1
APP-22704,24,Female,50609,656,0.417,6.8,7,2,15075,Debt Consolidation,1
APP-22705,45,Male,52752,653,0.19,4.3,6,0,25618,Credit Card Refinance,0
APP-22706,35,Female,141069,671,0.353,1.1,9,1,16879,Home Improvement,0
APP-22707,24,Female,18000,666,0.419,4.5,3,1,12555,Home Improvement,1
APP-22708,65,Male,37303,753,0.292,7.0,7,0,8108,Debt Consolidation,1
APP-22709,32,Male,40576,536,0.061,0.7,7,0,29690,Major Purchase,1
APP-22710,52,Male,109239,685,0.296,8.5,8,0,28201,Small Business,1
APP-22711,52,Male,63666,674,0.142,4.1,6,0,16380,Debt Consolidation,0
APP-22712,48,Female,64526,661,0.123,0.0,4,0,17332,Debt Consolidation,1
APP-22713,33,Male,98019,624,0.448,3.7,8,1,16126,Debt Consolidation,1
APP-22714,51,Male,44401,660,0.623,2.5,7,0,2757,Debt Consolidation,1
APP-22715,34,Female,70177,563,0.484,1.8,8,0,17120,Home Improvement,1
APP-22716,40,Female,36610,683,0.05,7.4,7,0,2000,Debt Consolidation,0
APP-22717,38,Female,27465,695,0.299,11.5,7,0,8554,Major Purchase,1
APP-22718,49,Female,131503,624,0.249,7.2,9,1,17894,Small Business,1
APP-22719,26,Female,60052,796,0.143,9.4,5,0,24497,Small Business,0
APP-22720,52,Male,69882,662,0.376,12.0,9,0,4612,Major Purchase,1
APP-22721,49,Female,27062,672,0.298,12.2,11,0,16708,Debt Consolidation,1
APP-22722,63,Male,64905,756,0.18,0.6,8,0,17421,Small Business,1
APP-22723,22,Female,130356,809,0.073,3.0,6,0,16691,Home Improvement,0
APP-22724,43,Female,42083,596,0.247,0.0,7,0,20631,Small Business,1
APP-22725,39,Male,24570,632,0.321,3.5,10,1,24164,Major Purchase,1
APP-22726,51,Female,54240,663,0.306,12.9,8,0,18353,Small Business,1
APP-22727,71,Female,27729,621,0.448,1.1,5,2,30311,Major Purchase,1
APP-22728,25,Male,20810,724,0.361,5.1,10,0,16253,Debt Consolidation,1
APP-22729,39,Female,32724,614,0.279,5.2,4,1,9864,Small Business,1
APP-22730,54,Male,37386,752,0.222,0.9,6,2,32493,Major Purchase,0
APP-22731,30,Female,28481,710,0.107,1.4,6,3,37557,Home Improvement,1
APP-22732,45,Male,101677,745,0.189,3.1,6,1,22791,Home Improvement,1
APP-22733,22,Female,138591,614,0.483,1.0,3,0,2000,Credit Card Refinance,1
APP-22734,31,Female,68868,645,0.424,4.4,6,0,20117,Small Business,1
APP-22735,70,Female,60555,728,0.355,3.3,4,0,12449,Debt Consolidation,0
APP-22736,51,Female,45336,716,0.261,3.7,10,1,29895,Credit Card Refinance,1
APP-22737,35,Male,29941,651,0.469,0.7,7,0,17906,Small Business,0
APP-22738,29,Female,118373,660,0.199,3.6,6,2,12563,Home Improvement,1
APP-22739,43,Male,47355,641,0.2,0.3,5,0,20715,Debt Consolidation,1
APP-22740,39,Female,38008,658,0.309,10.7,5,0,28316,Home Improvement,1
APP-22741,29,Male,85657,607,0.058,2.1,5,0,11480,Small Business,0
APP-22742,55,Male,47076,596,0.195,9.7,6,0,24198,Debt Consolidation,0
APP-22743,41,Female,83910,735,0.292,6.0,9,0,2886,Debt Consolidation,0
APP-22744,29,Male,39129,656,0.265,7.3,3,0,17309,Credit Card Refinance,0
APP-22745,48,Male,85793,744,0.201,1.9,4,0,6971,Debt Consolidation,1
APP-22746,66,Male,84025,708,0.564,1.3,6,0,11207,Small Business,1
APP-22747,71,Male,101585,690,0.484,2.6,7,0,27533,Major Purchase,1
APP-22748,27,Male,33183,623,0.526,0.1,7,1,15192,Major Purchase,0
APP-22749,36,Male,46832,591,0.308,12.6,9,0,12171,Debt Consolidation,1
APP-22750,36,Male,143096,640,0.261,2.4,9,0,27374,Major Purchase,0
APP-22751,53,Male,42807,769,0.512,22.4,8,1,22628,Small Business,0
APP-22752,24,Female,76577,727,0.33,7.2,14,0,3006,Credit Card Refinance,1
APP-22753,24,Male,172786,634,0.193,0.4,11,0,17440,Home Improvement,1
APP-22754,59,Female,18000,641,0.201,5.4,7,1,18499,Home Improvement,1
APP-22755,60,Female,42034,609,0.281,1.6,8,0,24247,Small Business,1
APP-22756,37,Male,49071,569,0.317,1.4,13,0,15731,Credit Card Refinance,1
APP-22757,57,Female,18226,676,0.33,1.5,9,0,33539,Small Business,1
APP-22758,59,Female,38147,782,0.298,12.4,6,0,20302,Debt Consolidation,0
APP-22759,49,Female,28731,782,0.601,3.5,8,0,5350,Credit Card Refinance,0
APP-22760,56,Female,78568,709,0.158,5.5,6,0,15014,Major Purchase,0
APP-22761,58,Male,18902,630,0.401,1.6,5,0,26696,Debt Consolidation,1
APP-22762,59,Female,138569,575,0.263,3.7,7,1,15636,Major Purchase,1
APP-22763,70,Female,71642,738,0.315,2.2,5,0,18871,Debt Consolidation,0
APP-22764,57,Female,27457,699,0.433,1.9,10,0,17723,Debt Consolidation,1
APP-22765,55,Male,86209,649,0.106,1.4,7,0,2000,Debt Consolidation,0
APP-22766,27,Female,68073,638,0.206,2.6,6,0,14742,Debt Consolidation,0
APP-22767,47,Female,47986,709,0.304,5.4,4,0,14361,Credit Card Refinance,0
APP-22768,48,Male,32964,616,0.497,1.3,9,0,31206,Credit Card Refinance,1
APP-22769,42,Male,66251,685,0.497,16.8,5,0,28613,Debt Consolidation,1
APP-22770,34,Male,52449,590,0.473,0.7,8,0,8528,Small Business,1
APP-22771,27,Female,33554,814,0.057,3.3,10,1,6090,Debt Consolidation,0
APP-22772,57,Female,23416,625,0.194,0.4,10,0,23728,Debt Consolidation,1
APP-22773,42,Female,30704,712,0.199,0.1,10,0,18081,Small Business,1
APP-22774,25,Male,37167,592,0.313,12.8,8,0,19367,Small Business,1
APP-22775,22,Female,92908,659,0.098,8.3,7,0,8702,Debt Consolidation,0
APP-22776,47,Male,78701,727,0.452,5.9,8,0,17481,Home Improvement,0
APP-22777,41,Male,38271,741,0.081,10.0,8,0,12498,Home Improvement,0
APP-22778,58,Female,39098,719,0.444,8.1,7,1,8906,Small Business,1
APP-22779,35,Female,84562,661,0.425,5.2,6,0,15216,Debt Consolidation,1
APP-22780,41,Female,56785,626,0.189,9.4,13,0,16538,Major Purchase,1
APP-22781,30,Female,56352,599,0.471,2.5,11,1,8159,Major Purchase,1
APP-22782,43,Male,33294,767,0.28,4.0,10,0,14917,Debt Consolidation,0
APP-22783,59,Male,45803,676,0.249,7.5,4,2,12391,Debt Consolidation,1
APP-22784,25,Female,49135,688,0.269,0.4,6,0,16428,Debt Consolidation,1
APP-22785,21,Female,46622,745,0.28,9.8,4,0,14676,Major Purchase,0
APP-22786,33,Male,73404,708,0.291,0.9,8,0,31341,Major Purchase,1
APP-22787,41,Male,74678,661,0.293,10.0,9,0,19843,Small Business,1
APP-22788,46,Male,29571,718,0.213,1.9,8,0,14098,Credit Card Refinance,0
APP-22789,70,Female,37230,629,0.241,2.0,6,0,25950,Small Business,1
APP-22790,65,Male,33588,569,0.251,0.4,6,0,2000,Small Business,1
APP-22791,41,Male,105207,761,0.521,10.9,9,0,22494,Home Improvement,0
APP-22792,38,Male,169298,634,0.251,1.0,14,0,19628,Small Business,1
APP-22793,57,Male,37987,650,0.244,5.0,11,0,20350,Small Business,1
APP-22794,65,Female,44716,655,0.502,5.2,4,0,13817,Small Business,1
APP-22795,52,Male,77907,630,0.281,1.7,10,0,24695,Small Business,1
APP-22796,56,Female,33224,741,0.213,21.2,6,0,20775,Credit Card Refinance,1
APP-22797,37,Female,78881,694,0.187,0.3,12,0,24920,Home Improvement,1
APP-22798,55,Female,48461,650,0.15,4.7,6,0,10992,Major Purchase,0
APP-22799,69,Male,18787,587,0.385,3.3,6,0,26892,Debt Consolidation,1
APP-22800,31,Female,23974,689,0.103,1.4,7,0,13757,Major Purchase,1
APP-22801,41,Female,40708,510,0.482,0.9,7,2,6219,Home Improvement,1
APP-22802,46,Female,96049,685,0.309,6.7,4,0,32641,Small Business,0
APP-22803,24,Female,30004,757,0.268,12.4,5,1,24634,Major Purchase,1
APP-22804,54,Male,36542,674,0.293,0.6,0,0,33361,Small Business,0
APP-22805,68,Male,55056,748,0.376,1.1,5,0,17842,Credit Card Refinance,0
APP-22806,38,Male,19578,590,0.264,21.4,6,0,25913,Credit Card Refinance,1
APP-22807,60,Female,57768,802,0.297,0.1,5,0,27926,Home Improvement,0
APP-22808,55,Male,20971,741,0.446,3.5,6,0,15229,Major Purchase,1
APP-22809,61,Male,66966,700,0.362,3.6,4,3,5152,Credit Card Refinance,1
APP-22810,49,Male,31419,631,0.17,1.5,6,0,21313,Home Improvement,1
APP-22811,49,Male,29198,620,0.235,5.4,5,0,20275,Home Improvement,1
APP-22812,58,Male,56956,665,0.106,14.5,8,0,20617,Home Improvement,1
APP-22813,62,Male,75863,748,0.394,3.0,7,0,18006,Major Purchase,1
APP-22814,41,Male,60291,584,0.407,6.9,11,0,13871,Major Purchase,0
APP-22815,62,Male,54951,670,0.208,5.2,8,0,13127,Home Improvement,0
APP-22816,33,Male,55380,717,0.597,3.2,9,0,23521,Debt Consolidation,1
APP-22817,69,Male,60492,730,0.613,0.3,8,0,2000,Major Purchase,0
APP-22818,61,Female,62719,717,0.323,6.8,8,0,4358,Major Purchase,0
APP-22819,37,Female,39464,577,0.224,2.3,7,0,3198,Debt Consolidation,1
APP-22820,29,Male,70261,743,0.353,1.3,3,0,2000,Major Purchase,0
APP-22821,61,Male,31602,674,0.221,14.8,8,0,16857,Major Purchase,0
APP-22822,21,Female,89345,599,0.434,7.4,7,0,22482,Credit Card Refinance,1
APP-22823,22,Female,75383,668,0.34,16.4,8,0,22199,Debt Consolidation,1
APP-22824,68,Female,162672,542,0.349,1.5,7,0,8251,Credit Card Refinance,1
APP-22825,49,Female,65030,707,0.531,9.0,6,0,4302,Debt Consolidation,1
APP-22826,53,Male,80822,661,0.246,4.7,10,0,19321,Debt Consolidation,0
APP-22827,30,Male,20779,587,0.251,20.0,4,0,22101,Debt Consolidation,1
APP-22828,70,Male,82284,651,0.423,14.6,8,1,22632,Major Purchase,1
APP-22829,60,Female,93624,624,0.269,18.1,13,0,6645,Home Improvement,0
APP-22830,41,Female,112150,628,0.512,15.2,12,2,24622,Small Business,1
APP-22831,48,Female,52378,523,0.44,0.0,4,2,19445,Home Improvement,1
APP-22832,31,Male,40617,561,0.275,6.8,6,0,10030,Major Purchase,1
APP-22833,54,Female,26923,655,0.103,1.6,14,0,12985,Major Purchase,1
APP-22834,28,Male,28313,643,0.146,6.1,8,0,10870,Small Business,1
APP-22835,42,Male,48335,733,0.262,19.7,6,0,11499,Major Purchase,0
APP-22836,28,Male,18708,628,0.369,0.2,8,0,26773,Debt Consolidation,1
APP-22837,69,Female,32127,635,0.452,4.2,5,1,22166,Credit Card Refinance,1
APP-22838,35,Male,51494,638,0.294,6.6,8,0,9131,Credit Card Refinance,1
APP-22839,37,Female,50866,657,0.213,1.5,6,1,14385,Debt Consolidation,1
APP-22840,43,Male,28762,675,0.303,1.3,7,1,22809,Home Improvement,1
APP-22841,44,Female,24868,643,0.322,0.3,3,0,2000,Credit Card Refinance,1
APP-22842,65,Male,26998,707,0.477,0.5,4,0,22791,Debt Consolidation,1
APP-22843,39,Male,43413,819,0.47,5.3,6,0,33825,Home Improvement,0
APP-22844,25,Female,158164,616,0.2,3.5,9,1,20521,Credit Card Refinance,1
APP-22845,52,Female,87832,695,0.374,0.2,6,0,16532,Debt Consolidation,1
APP-22846,64,Female,55149,671,0.218,17.5,10,0,5842,Credit Card Refinance,0
APP-22847,21,Female,66478,738,0.221,5.3,4,0,2000,Credit Card Refinance,0
APP-22848,43,Female,85710,683,0.445,3.6,8,0,13920,Credit Card Refinance,1
APP-22849,57,Male,71082,622,0.296,1.6,4,0,21937,Small Business,1
APP-22850,28,Female,41377,594,0.397,5.4,3,2,16702,Home Improvement,1
APP-22851,33,Male,30789,709,0.384,2.3,6,0,27811,Credit Card Refinance,1
APP-22852,28,Male,45756,599,0.31,6.1,8,0,20952,Debt Consolidation,1
APP-22853,43,Male,85163,746,0.36,5.7,8,0,11619,Small Business,0
APP-22854,63,Female,42246,705,0.344,0.5,5,0,28065,Major Purchase,1
APP-22855,21,Female,26700,675,0.182,12.0,4,2,22732,Major Purchase,1
APP-22856,65,Male,18998,584,0.378,3.3,10,0,5372,Home Improvement,1
APP-22857,71,Female,45863,713,0.235,2.5,11,3,10059,Debt Consolidation,0
APP-22858,44,Female,27886,775,0.192,15.6,8,0,14070,Small Business,0
APP-22859,55,Male,38557,642,0.423,2.9,3,2,32128,Debt Consolidation,1
APP-22860,44,Male,109199,621,0.249,6.4,7,0,23920,Small Business,1
APP-22861,37,Female,47590,664,0.453,5.3,11,0,9755,Small Business,1
APP-22862,25,Male,32443,700,0.452,0.9,8,0,43346,Major Purchase,1
APP-22863,40,Female,58093,635,0.263,23.6,5,0,24288,Home Improvement,1
APP-22864,41,Male,141001,728,0.448,3.1,9,0,8504,Home Improvement,0
APP-22865,60,Male,45872,794,0.273,2.5,5,0,15618,Debt Consolidation,0
APP-22866,51,Female,18000,691,0.312,12.6,8,0,13861,Small Business,0
APP-22867,66,Female,70090,648,0.379,3.8,10,2,11278,Small Business,0
APP-22868,56,Female,59310,698,0.565,6.1,11,0,28426,Credit Card Refinance,0
APP-22869,31,Female,51511,746,0.433,9.4,8,2,16980,Home Improvement,1
APP-22870,35,Female,43453,680,0.313,1.3,7,0,25435,Small Business,0
APP-22871,39,Female,31445,701,0.332,0.9,11,0,17006,Debt Consolidation,0
APP-22872,27,Male,112784,715,0.13,0.4,6,0,15126,Major Purchase,0
APP-22873,71,Female,18000,613,0.441,11.4,10,0,13222,Major Purchase,1
APP-22874,48,Male,41360,699,0.428,1.1,3,0,18145,Home Improvement,1
APP-22875,71,Female,40831,582,0.354,1.8,5,1,11768,Home Improvement,1
APP-22876,63,Male,78385,627,0.406,1.7,14,0,17756,Credit Card Refinance,1
APP-22877,25,Female,96723,744,0.077,1.8,8,0,13440,Home Improvement,0
APP-22878,25,Male,43273,726,0.19,5.5,9,0,7244,Small Business,0
APP-22879,50,Female,54509,652,0.536,15.4,7,0,15132,Small Business,0
APP-22880,52,Female,57119,780,0.289,2.0,10,0,3774,Small Business,0
APP-22881,28,Male,87494,584,0.411,2.6,8,0,28847,Small Business,1
APP-22882,30,Female,86508,656,0.23,7.4,8,1,22016,Credit Card Refinance,1
APP-22883,58,Male,36456,687,0.267,2.8,9,1,14285,Home Improvement,1
APP-22884,67,Female,62370,487,0.543,13.0,7,0,3849,Home Improvement,1
APP-22885,52,Female,60523,659,0.301,3.5,3,2,18115,Home Improvement,1
APP-22886,68,Male,45993,596,0.383,2.1,9,1,19818,Credit Card Refinance,1
APP-22887,48,Female,60209,598,0.336,17.8,11,0,21347,Credit Card Refinance,1
APP-22888,37,Male,49568,652,0.35,2.8,4,0,11812,Small Business,1
APP-22889,51,Male,53468,551,0.345,1.3,11,0,19680,Credit Card Refinance,1
APP-22890,28,Female,23253,617,0.083,1.0,8,0,33285,Credit Card Refinance,1
APP-22891,60,Male,29587,552,0.377,26.7,6,0,13841,Debt Consolidation,1
APP-22892,45,Female,76861,678,0.255,7.0,5,0,26280,Small Business,0
APP-22893,29,Female,25189,676,0.534,2.6,3,0,17886,Small Business,1
APP-22894,22,Male,63485,647,0.227,8.8,6,2,16866,Debt Consolidation,1
APP-22895,35,Female,46873,734,0.263,4.0,10,0,19042,Home Improvement,0
APP-22896,70,Male,86410,650,0.614,1.9,4,0,13708,Debt Consolidation,1
APP-22897,23,Male,70041,668,0.407,6.8,4,0,19127,Debt Consolidation,1
APP-22898,69,Male,38204,611,0.202,6.9,6,0,25725,Debt Consolidation,1
APP-22899,56,Male,43356,520,0.341,3.5,9,0,25220,Credit Card Refinance,1
APP-22900,24,Male,18000,660,0.174,0.2,7,0,27195,Debt Consolidation,1
APP-22901,34,Male,45628,652,0.351,0.4,9,0,13010,Major Purchase,1
APP-22902,61,Female,24377,781,0.223,7.8,9,0,18462,Debt Consolidation,1
APP-22903,61,Female,43465,713,0.544,8.7,9,0,35416,Home Improvement,0
APP-22904,45,Female,34514,643,0.371,5.7,6,0,10216,Home Improvement,1
APP-22905,70,Female,30268,679,0.383,9.1,6,0,17109,Home Improvement,0
APP-22906,30,Female,94206,728,0.434,6.4,3,0,8304,Debt Consolidation,1
APP-22907,41,Male,24296,703,0.447,11.4,9,0,18876,Small Business,1
APP-22908,56,Female,28862,778,0.237,0.8,9,0,26334,Home Improvement,0
APP-22909,32,Female,33389,618,0.331,2.5,6,0,31729,Debt Consolidation,1
APP-22910,47,Male,37623,733,0.267,3.1,7,0,10011,Home Improvement,0
APP-22911,60,Female,30265,642,0.571,1.8,10,0,11385,Credit Card Refinance,1
APP-22912,22,Female,40234,682,0.05,6.5,9,1,30643,Credit Card Refinance,0
APP-22913,33,Female,57883,633,0.251,12.2,8,0,2000,Debt Consolidation,0
APP-22914,52,Female,70857,660,0.31,2.7,8,2,12887,Home Improvement,1
APP-22915,51,Male,68990,683,0.336,14.2,6,0,25769,Home Improvement,1
APP-22916,36,Male,18000,708,0.334,3.6,6,0,4384,Major Purchase,0
APP-22917,52,Male,60421,673,0.314,3.7,6,1,9608,Home Improvement,0
APP-22918,52,Female,62507,508,0.301,4.6,5,3,28073,Small Business,1
APP-22919,54,Male,34053,664,0.349,1.6,8,0,2103,Credit Card Refinance,0
APP-22920,31,Female,122666,765,0.375,2.4,5,0,2000,Home Improvement,0
APP-22921,30,Male,89162,664,0.535,4.0,10,0,24720,Small Business,1
APP-22922,35,Male,44326,767,0.534,14.2,6,0,30988,Debt Consolidation,1
APP-22923,37,Male,35320,662,0.356,5.1,6,2,29465,Credit Card Refinance,1
APP-22924,60,Female,121575,567,0.261,2.0,13,0,2000,Debt Consolidation,0
APP-22925,38,Male,48510,641,0.269,0.1,8,0,29701,Home Improvement,1
APP-22926,29,Male,51367,633,0.162,20.0,7,0,18631,Debt Consolidation,1
APP-22927,45,Male,51013,655,0.434,3.4,8,0,11537,Credit Card Refinance,0
APP-22928,60,Male,173982,592,0.315,13.9,6,0,10510,Debt Consolidation,1
APP-22929,34,Male,43517,669,0.372,4.0,6,0,23596,Debt Consolidation,0
APP-22930,45,Female,48387,648,0.36,4.7,4,0,21497,Debt Consolidation,1
APP-22931,70,Male,31036,753,0.236,6.2,5,2,29241,Small Business,1
APP-22932,42,Male,39567,591,0.221,1.9,13,0,12992,Small Business,1
APP-22933,50,Female,27798,685,0.266,6.0,2,1,14100,Home Improvement,0
APP-22934,40,Female,31385,696,0.378,3.7,4,0,24450,Debt Consolidation,1
APP-22935,41,Female,18115,720,0.31,5.6,10,1,11660,Small Business,0
APP-22936,64,Male,79605,646,0.108,9.0,7,0,24558,Credit Card Refinance,1
APP-22937,52,Female,53434,684,0.197,1.0,7,3,9069,Credit Card Refinance,1
APP-22938,71,Female,55910,692,0.288,4.8,2,0,34306,Debt Consolidation,1
APP-22939,66,Female,47627,562,0.316,0.3,6,0,33948,Home Improvement,1
APP-22940,69,Male,50994,648,0.382,0.5,5,0,12113,Small Business,1
APP-22941,41,Female,119434,667,0.325,5.6,6,2,18499,Small Business,1
APP-22942,55,Female,32118,675,0.276,0.4,13,0,18982,Small Business,1
APP-22943,52,Male,57130,674,0.272,4.5,7,0,16930,Home Improvement,0
APP-22944,50,Male,56962,698,0.344,1.2,5,0,9990,Major Purchase,0
APP-22945,59,Female,91866,795,0.37,1.8,4,0,18838,Small Business,0
APP-22946,69,Female,62396,631,0.28,0.7,3,1,6156,Debt Consolidation,1
APP-22947,32,Male,64145,694,0.191,1.4,9,0,30293,Small Business,0
APP-22948,61,Female,24537,754,0.308,8.6,5,0,30821,Small Business,0
APP-22949,67,Male,31416,553,0.242,5.1,7,0,28788,Major Purchase,1
APP-22950,38,Male,25802,687,0.355,15.0,9,0,29348,Debt Consolidation,1
APP-22951,41,Female,18000,560,0.498,0.2,6,2,23938,Debt Consolidation,1
APP-22952,33,Male,60989,812,0.158,7.9,4,0,10727,Debt Consolidation,0
APP-22953,41,Male,42450,703,0.458,6.0,3,0,7490,Small Business,1
APP-22954,28,Female,61052,695,0.376,1.5,16,0,9403,Small Business,1
APP-22955,66,Male,49987,548,0.452,6.5,11,0,21616,Credit Card Refinance,1
APP-22956,60,Male,55951,637,0.268,6.3,8,1,7301,Major Purchase,0
APP-22957,66,Female,102330,637,0.146,3.1,9,0,19394,Debt Consolidation,1
APP-22958,27,Female,49217,784,0.342,5.8,7,0,22450,Debt Consolidation,0
